schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,partition_seed,tpir_cluster95_low,tpir_cluster95_high,dataset_id,model,compression_profile,source_run_id,family,result_dir,fallback_query_count,fallback_query_fraction,saliency_branch_enabled,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,fiqa_5bin,0.1,negative_squared_l2_adc,2164,1688,476,209,466,0.1238151658767772,0.1089513962040064,0.1403872499329316,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,0,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-f1e0517ce82e992cabbe32ff\fiqa-continuous-bdceab0b26683a4884160ce7,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,continuous_fiqa,0.1,negative_squared_l2_adc,2164,1688,476,235,467,0.139218009478673,0.1235214761682116,0.1565529104418596,0.98109243697479,0.9644605166317526,0.990021409806255,False,False,False,0,0.96961115532361,0.9915987360002236,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-f1e0517ce82e992cabbe32ff\fiqa-continuous-bdceab0b26683a4884160ce7,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,global_safe,0.2,negative_squared_l2_adc,2164,1688,476,444,467,0.2630331753554502,0.2425847147672004,0.2845577394922881,0.98109243697479,0.9644605166317526,0.990021409806255,False,False,False,0,0.9696948769462582,0.991853774444058,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-f1e0517ce82e992cabbe32ff\fiqa-continuous-bdceab0b26683a4884160ce7,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,fiqa_2bin,0.2,negative_squared_l2_adc,2164,1688,476,455,467,0.2695497630331753,0.2489227441886467,0.2912232925787058,0.98109243697479,0.9644605166317526,0.990021409806255,False,False,False,0,0.9696948769462582,0.991853774444058,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-f1e0517ce82e992cabbe32ff\fiqa-continuous-bdceab0b26683a4884160ce7,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,fiqa_5bin,0.2,negative_squared_l2_adc,2164,1688,476,405,467,0.2399289099526066,0.2201621559274325,0.260876687622356,0.98109243697479,0.9644605166317526,0.990021409806255,False,False,False,0,0.9696948769462582,0.991853774444058,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-f1e0517ce82e992cabbe32ff\fiqa-continuous-bdceab0b26683a4884160ce7,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,continuous_fiqa,0.2,negative_squared_l2_adc,2164,1688,476,439,469,0.2600710900473933,0.2397057371149344,0.2815259978227978,0.9852941176470588,0.9699594042141853,0.992858608917604,False,False,False,0,0.9739336492890996,0.9940125712789132,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-f1e0517ce82e992cabbe32ff\fiqa-continuous-bdceab0b26683a4884160ce7,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,global_safe,0.3,negative_squared_l2_adc,2164,1688,476,669,468,0.3963270142180095,0.3732537084179149,0.4198711153206113,0.9831932773109244,0.9671902556021648,0.9914597141827336,False,False,False,0,0.9722948256391944,0.9934358069047232,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-f1e0517ce82e992cabbe32ff\fiqa-continuous-bdceab0b26683a4884160ce7,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,fiqa_2bin,0.3,negative_squared_l2_adc,2164,1688,476,678,468,0.4016587677725118,0.3785210720995589,0.4252430464181289,0.9831932773109244,0.9671902556021648,0.9914597141827336,False,False,False,0,0.9722948256391944,0.9934358069047232,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-f1e0517ce82e992cabbe32ff\fiqa-continuous-bdceab0b26683a4884160ce7,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,fiqa_5bin,0.3,negative_squared_l2_adc,2164,1688,476,632,469,0.3744075829383886,0.3516295529801992,0.3977559477773296,0.9852941176470588,0.9699594042141853,0.992858608917604,False,False,False,0,0.9739336492890996,0.9940125712789132,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-f1e0517ce82e992cabbe32ff\fiqa-continuous-bdceab0b26683a4884160ce7,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,continuous_fiqa,0.3,negative_squared_l2_adc,2164,1688,476,679,470,0.4022511848341232,0.3791065120806614,0.4258397503013776,0.9873949579831932,0.972775517699997,0.9942105387786832,False,False,False,0,0.9774634872892386,0.995516195547726,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-f1e0517ce82e992cabbe32ff\fiqa-continuous-bdceab0b26683a4884160ce7,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_outside,0.01,negative_squared_l2_adc,2164,1688,476,29,466,0.0171800947867298,0.011988258669764,0.0245644918839438,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,0,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_entropy,0.01,negative_squared_l2_adc,2164,1688,476,41,466,0.0242890995260663,0.0179545600683314,0.0327839168575917,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,0,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_both,0.01,negative_squared_l2_adc,2164,1688,476,32,466,0.0189573459715639,0.0134601192724628,0.0266390628742988,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,0,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_outside,0.05,negative_squared_l2_adc,2164,1688,476,126,466,0.0746445497630331,0.0630497852348912,0.0881709201608906,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,0,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_entropy,0.05,negative_squared_l2_adc,2164,1688,476,153,467,0.0906398104265402,0.0778574519342425,0.1052811377990239,0.98109243697479,0.9644605166317526,0.990021409806255,False,False,False,0,0.96961115532361,0.9915987360002236,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_both,0.05,negative_squared_l2_adc,2164,1688,476,163,466,0.096563981042654,0.0833760086206173,0.1115840197561618,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,0,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_outside,0.1,negative_squared_l2_adc,2164,1688,476,228,467,0.1350710900473933,0.1195916794088157,0.1522077001507966,0.98109243697479,0.9644605166317526,0.990021409806255,False,False,False,0,0.96961115532361,0.9915987360002236,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_entropy,0.1,negative_squared_l2_adc,2164,1688,476,280,468,0.1658767772511848,0.1488946131814803,0.1843762473243984,0.9831932773109244,0.9671902556021648,0.9914597141827336,False,False,False,0,0.9721627408993576,0.9935348303670744,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_both,0.1,negative_squared_l2_adc,2164,1688,476,262,468,0.1552132701421801,0.1387237319813002,0.1732685389662555,0.9831932773109244,0.9671902556021648,0.9914597141827336,False,False,False,0,0.9722948256391944,0.9934358069047232,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_outside,0.2,negative_squared_l2_adc,2164,1688,476,440,468,0.2606635071090047,0.2402814343501142,0.2821324444519691,0.9831932773109244,0.9671902556021648,0.9914597141827336,False,False,False,0,0.9722948256391944,0.9934358069047232,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_entropy,0.2,negative_squared_l2_adc,2164,1688,476,483,470,0.2861374407582938,0.265081664564435,0.3081644004047534,0.9873949579831932,0.972775517699997,0.9942105387786832,False,False,False,0,0.9774634872892386,0.995516195547726,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_both,0.2,negative_squared_l2_adc,2164,1688,476,464,468,0.2748815165876777,0.2541127041681445,0.2966726273783696,0.9831932773109244,0.9671902556021648,0.9914597141827336,False,False,False,0,0.9722948256391944,0.9934358069047232,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_outside,0.3,negative_squared_l2_adc,2164,1688,476,654,470,0.3874407582938388,0.3644811943367744,0.4109114714364826,0.9873949579831932,0.972775517699997,0.9942105387786832,False,False,False,0,0.9774634872892386,0.995516195547726,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_entropy,0.3,negative_squared_l2_adc,2164,1688,476,682,470,0.4040284360189573,0.3808630441710852,0.4276296498040076,0.9873949579831932,0.972775517699997,0.9942105387786832,False,False,False,0,0.9774634872892386,0.995516195547726,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,plus_both,0.3,negative_squared_l2_adc,2164,1688,476,655,470,0.3880331753554502,0.3650657772109594,0.4115090324266489,0.9873949579831932,0.972775517699997,0.9942105387786832,False,False,False,0,0.9774634872892386,0.995516195547726,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,saliency,C:\ronbun\results\calibration\matrix\jobs\job-7f16b3047f8ce074e36eadc3\saliency-incremental-1b581ee3f35b371e4a67d9ed,6.0,0.0027726432532347,True,passed,True,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,global_safe,0.01,negative_squared_l2_adc,2164,1688,476,37,466,0.0219194312796208,0.0159439864845173,0.0300659149840008,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,1,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,fiqa_2bin,0.01,negative_squared_l2_adc,2164,1688,476,33,466,0.0195497630331753,0.013953994598022,0.0273273314130909,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,1,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,fiqa_5bin,0.01,negative_squared_l2_adc,2164,1688,476,30,466,0.0177725118483412,0.0124771751763917,0.0252577192416674,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,1,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,continuous_fiqa,0.01,negative_squared_l2_adc,2164,1688,476,37,466,0.0219194312796208,0.0159439864845173,0.0300659149840008,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,1,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,global_safe,0.05,negative_squared_l2_adc,2164,1688,476,119,466,0.0704976303317535,0.0592361473885699,0.083709550956753,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,1,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,fiqa_2bin,0.05,negative_squared_l2_adc,2164,1688,476,116,466,0.0687203791469194,0.0576053715949856,0.0817938951572835,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,1,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,fiqa_5bin,0.05,negative_squared_l2_adc,2164,1688,476,112,466,0.0663507109004739,0.0554345906535646,0.0792361006412993,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,1,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,continuous_fiqa,0.05,negative_squared_l2_adc,2164,1688,476,121,467,0.0716824644549763,0.0603245677313662,0.0849854183426593,0.98109243697479,0.9644605166317526,0.990021409806255,False,False,False,1,0.96961115532361,0.9915987360002236,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,global_safe,0.1,negative_squared_l2_adc,2164,1688,476,236,466,0.1398104265402843,0.1240832807824154,0.1571732496920071,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,1,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,fiqa_2bin,0.1,negative_squared_l2_adc,2164,1688,476,232,466,0.1374407582938388,0.1218366655699425,0.1546912894470748,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,1,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,fiqa_5bin,0.1,negative_squared_l2_adc,2164,1688,476,209,466,0.1238151658767772,0.1089513962040064,0.1403872499329316,0.9789915966386554,0.9617644856813208,0.9885493974097956,False,False,False,1,0.966367174025526,0.9896913841995072,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,continuous_fiqa,0.1,negative_squared_l2_adc,2164,1688,476,228,467,0.1350710900473933,0.1195916794088157,0.1522077001507966,0.98109243697479,0.9644605166317526,0.990021409806255,False,False,False,1,0.96961115532361,0.9915987360002236,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,global_safe,0.2,negative_squared_l2_adc,2164,1688,476,430,467,0.254739336492891,0.2345266966539943,0.2760657435045763,0.98109243697479,0.9644605166317526,0.990021409806255,False,False,False,1,0.9696948769462582,0.991853774444058,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,fiqa_2bin,0.2,negative_squared_l2_adc,2164,1688,476,435,467,0.2577014218009478,0.2374034429125854,0.2790997165677416,0.98109243697479,0.9644605166317526,0.990021409806255,False,False,False,1,0.9696948769462582,0.991853774444058,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
2,genuine-score-topk-v2,20,arcface-7972a704552df378345f,fiqa_5bin,0.2,negative_squared_l2_adc,2164,1688,476,421,467,0.2494075829383886,0.2293517368321331,0.2706014085472759,0.98109243697479,0.9644605166317526,0.990021409806255,False,False,False,1,0.9696948769462582,0.991853774444058,lfw,arcface,pq_512_m128_b8,20260902-R001-6c8b08b1,fiqa,C:\ronbun\results\calibration\matrix\jobs\job-037797175868727a299e4654\fiqa-continuous-db5a78381884a690300b5705,,,,,,,
