method,target_fpir,model_uid,name,fit_non_mated_count,safety_non_mated_count,raw_threshold,shrinkage_weight,threshold_before_safety,safety_threshold,final_threshold,used_global_fallback,fit_fpir_at_final_threshold,safety_fpir_at_final_threshold,fit_target_met,safety_target_met,partition_seed
fiqa_l_5bin,0.01,conditional-threshold-31be6f261451c18a50f7c1ce,q1,13621,6223,-0.1652294248342514,0.9855292670573764,-0.1652294248342514,-0.15674106776714325,-0.15674106776714325,False,0.00829601350855297,0.009963040334243934,True,True,0
fiqa_l_5bin,0.01,conditional-threshold-31be6f261451c18a50f7c1ce,q2,13366,6141,-0.14663119614124298,0.9852572607990565,-0.14663119614124298,-0.16182945668697357,-0.14663119614124298,False,0.009950620978602423,0.0071649568474189875,True,True,0
fiqa_l_5bin,0.01,conditional-threshold-31be6f261451c18a50f7c1ce,q3,13506,6293,-0.15199586749076843,0.9854078505763899,-0.15199586749076843,-0.15234212577342987,-0.15199586749076843,False,0.009995557529986673,0.009534403305259813,True,True,0
fiqa_l_5bin,0.01,conditional-threshold-31be6f261451c18a50f7c1ce,q4,13445,6406,-0.16586348414421082,0.9853426163429828,-0.16586348414421082,-0.16401560604572296,-0.16401560604572296,False,0.009520267757530681,0.009990633780830472,True,True,0
fiqa_l_5bin,0.01,conditional-threshold-31be6f261451c18a50f7c1ce,q5,13126,6698,-0.33586326241493225,0.984991745460003,-0.33331186247090216,-0.3178800046443939,-0.3178800046443939,False,0.008151759865914978,0.009853687667960586,True,True,0
global_empirical,0.05,conditional-threshold-953e64cd7baab9591d3e830f,all,98825,0,-0.2576870024204254,1.0,-0.2576870024204254,,-0.2576870024204254,False,0.04999747027573995,,True,,0
global_safe,0.05,conditional-threshold-20199803c131241c013596e5,all,67064,31761,-0.2572326064109802,1.0,-0.2572326064109802,-0.2584094703197479,-0.2572326064109802,False,0.049997017774066566,0.04924278202827367,True,True,0
fiqa_s_2bin,0.05,conditional-threshold-b9c8cc08d20f70a5c0b63141,low,33340,15435,-0.24882951378822327,0.9940369707811568,-0.24882951378822327,-0.24444222450256348,-0.24444222450256348,False,0.046580683863227355,0.04995140913508261,True,True,0
fiqa_s_2bin,0.05,conditional-threshold-b9c8cc08d20f70a5c0b63141,high,33724,16326,-0.2690284848213196,0.99410446881264,-0.26895894185226915,-0.2734163701534271,-0.26895894185226915,False,0.04987545961333175,0.04679652088692882,True,True,0
fiqa_l_2bin,0.05,conditional-threshold-24204183592dd231fcb61559,low,33776,15462,-0.24305443465709686,0.9941134918766188,-0.24305443465709686,-0.23877234756946564,-0.23877234756946564,False,0.04704523922311701,0.04999353253136722,True,True,0
fiqa_l_2bin,0.05,conditional-threshold-24204183592dd231fcb61559,high,33288,16299,-0.27865082025527954,0.9940277114190158,-0.2785229045013122,-0.2874009907245636,-0.2785229045013122,False,0.04992790194664744,0.044665316890606786,True,True,0
fiqa_s_5bin,0.05,conditional-threshold-01168dfedffa920538275bd7,q1,13153,5945,-0.2525108754634857,0.9850220924136898,-0.2525108754634857,-0.2525685131549835,-0.2525108754634857,False,0.04995058161636129,0.04978973927670311,True,True,0
fiqa_s_5bin,0.05,conditional-threshold-01168dfedffa920538275bd7,q2,13448,6331,-0.24724580347537994,0.9853458382180539,-0.24724580347537994,-0.24259041249752045,-0.24259041249752045,False,0.04684711481261154,0.04991312588848523,True,True,0
fiqa_s_5bin,0.05,conditional-threshold-01168dfedffa920538275bd7,q3,13402,6337,-0.24602259695529938,0.9852962799588296,-0.24602259695529938,-0.24239800870418549,-0.24239800870418549,False,0.047082524996269214,0.049865867129556575,True,True,0
fiqa_s_5bin,0.05,conditional-threshold-01168dfedffa920538275bd7,q4,13528,6410,-0.2527487576007843,0.9854312354312355,-0.2527487576007843,-0.2565198838710785,-0.2527487576007843,False,0.04997043169722058,0.047737909516380655,True,True,0
fiqa_s_5bin,0.05,conditional-threshold-01168dfedffa920538275bd7,q5,13533,6738,-0.3184365928173065,0.9854365397218379,-0.3175452509924128,-0.33030498027801514,-0.3175452509924128,False,0.04958250203206976,0.043929949539922825,True,True,0
fiqa_l_5bin,0.05,conditional-threshold-f6e1088feab1ca341e9c1b0f,q1,13621,6223,-0.24606238305568695,0.9855292670573764,-0.24606238305568695,-0.24196170270442963,-0.24196170270442963,False,0.04698627119888408,0.04997589587015909,True,True,0
fiqa_l_5bin,0.05,conditional-threshold-f6e1088feab1ca341e9c1b0f,q2,13366,6141,-0.24427716434001923,0.9852572607990565,-0.24427716434001923,-0.23725946247577667,-0.23725946247577667,False,0.04511446954960347,0.04999185800358248,True,True,0
fiqa_l_5bin,0.05,conditional-threshold-f6e1088feab1ca341e9c1b0f,q3,13506,6293,-0.2321782261133194,0.9854078505763899,-0.2321782261133194,-0.2304561287164688,-0.2304561287164688,False,0.04857100547904635,0.04989671063085969,True,True,0
fiqa_l_5bin,0.05,conditional-threshold-f6e1088feab1ca341e9c1b0f,q4,13445,6406,-0.2513684332370758,0.9853426163429828,-0.2513684332370758,-0.26450085639953613,-0.2513684332370758,False,0.04998140572703607,0.04136746799875117,True,True,0
fiqa_l_5bin,0.05,conditional-threshold-f6e1088feab1ca341e9c1b0f,q5,13126,6698,-0.5043333172798157,0.984991745460003,-0.500624766914082,-0.5037984251976013,-0.500624766914082,False,0.04807252780740515,0.04867124514780532,True,True,0
global_empirical,0.1,conditional-threshold-eeed8de44fc8a54ae123e23f,all,98825,0,-0.31927984952926636,1.0,-0.31927984952926636,,-0.31927984952926636,False,0.0999949405514799,,True,,0
global_safe,0.1,conditional-threshold-6d3729216e6dde0c085b4bf1,all,67064,31761,-0.3192754089832306,1.0,-0.3192754089832306,-0.31934404373168945,-0.3192754089832306,False,0.09999403554813313,0.09996536632977551,True,True,0
fiqa_s_2bin,0.1,conditional-threshold-a87929c78749754759e8cf3f,low,33340,15435,-0.3033779561519623,0.9940369707811568,-0.3033779561519623,-0.29921624064445496,-0.29921624064445496,False,0.09583083383323335,0.09996760609005508,True,True,0
fiqa_s_2bin,0.1,conditional-threshold-a87929c78749754759e8cf3f,high,33724,16326,-0.3400994539260864,0.99410446881264,-0.3399766851196788,-0.34657785296440125,-0.3399766851196788,False,0.0998695291187285,0.09402180570868553,True,True,0
fiqa_l_2bin,0.1,conditional-threshold-0fde25b85be28b99e49514d1,low,33776,15462,-0.2959934175014496,0.9941134918766188,-0.2959934175014496,-0.2907121777534485,-0.2907121777534485,False,0.09444576030317385,0.09998706506273444,True,True,0
fiqa_l_2bin,0.1,conditional-threshold-0fde25b85be28b99e49514d1,high,33288,16299,-0.3557675778865814,0.9940277114190158,-0.3555496361229446,-0.3686266243457794,-0.3555496361229446,False,0.09973564047104061,0.09190747898644089,True,True,0
fiqa_s_5bin,0.1,conditional-threshold-1186ef51c07f6700a78c7a85,q1,13153,5945,-0.31059202551841736,0.9850220924136898,-0.31059202551841736,-0.30473196506500244,-0.30473196506500244,False,0.09457918345624572,0.09991589571068124,True,True,0
fiqa_s_5bin,0.1,conditional-threshold-1186ef51c07f6700a78c7a85,q2,13448,6331,-0.30016452074050903,0.9853458382180539,-0.30016452074050903,-0.29380330443382263,-0.29380330443382263,False,0.09473527662105889,0.09998420470699731,True,True,0
fiqa_s_5bin,0.1,conditional-threshold-1186ef51c07f6700a78c7a85,q3,13402,6337,-0.3031165301799774,0.9852962799588296,-0.3031165301799774,-0.30182555317878723,-0.30182555317878723,False,0.09894045664826145,0.09988953763610542,True,True,0
fiqa_s_5bin,0.1,conditional-threshold-1186ef51c07f6700a78c7a85,q4,13528,6410,-0.3158498704433441,0.9854312354312355,-0.3158498704433441,-0.32174739241600037,-0.3158498704433441,False,0.09994086339444117,0.09469578783151326,True,True,0
fiqa_s_5bin,0.1,conditional-threshold-1186ef51c07f6700a78c7a85,q5,13533,6738,-0.40984517335891724,0.9854365397218379,-0.4085261641930294,-0.42569535970687866,-0.4085261641930294,False,0.09916500406413951,0.08726625111308994,True,True,0
fiqa_l_5bin,0.1,conditional-threshold-8b524b07c30ed391b6f9f253,q1,13621,6223,-0.30135050415992737,0.9855292670573764,-0.30135050415992737,-0.2930557429790497,-0.2930557429790497,False,0.09279788561779605,0.09995179174031818,True,True,0
fiqa_l_5bin,0.1,conditional-threshold-8b524b07c30ed391b6f9f253,q2,13366,6141,-0.2959183156490326,0.9852572607990565,-0.2959183156490326,-0.28860706090927124,-0.28860706090927124,False,0.09194972317821337,0.09998371600716496,True,True,0
fiqa_l_5bin,0.1,conditional-threshold-8b524b07c30ed391b6f9f253,q3,13506,6293,-0.28481945395469666,0.9854078505763899,-0.28481945395469666,-0.2846558690071106,-0.2846558690071106,False,0.09980749296608915,0.0999523279834737,True,True,0
fiqa_l_5bin,0.1,conditional-threshold-8b524b07c30ed391b6f9f253,q4,13445,6406,-0.31288427114486694,0.9853426163429828,-0.31288427114486694,-0.3266121745109558,-0.31288427114486694,False,0.09996281145407214,0.08710583827661568,True,True,0
fiqa_l_5bin,0.1,conditional-threshold-8b524b07c30ed391b6f9f253,q5,13126,6698,-0.5864388942718506,0.984991745460003,-0.5824292366808462,-0.5830961465835571,-0.5824292366808462,False,0.0966021636446747,0.09928336816960287,True,True,0
global_empirical,0.2,conditional-threshold-fa970906d537942c985532bd,all,98825,0,-0.40838387608528137,1.0,-0.40838387608528137,,-0.40838387608528137,False,0.2,,True,,0
global_safe,0.2,conditional-threshold-6a1a7484accf9116393431fe,all,67064,31761,-0.40792810916900635,1.0,-0.40792810916900635,-0.40942463278770447,-0.40792810916900635,False,0.19998807109626626,0.19826201945782562,True,True,0
fiqa_s_2bin,0.2,conditional-threshold-f915d5f19d579cb629cd2166,low,33340,15435,-0.38249075412750244,0.9940369707811568,-0.38249075412750244,-0.3802553713321686,-0.3802553713321686,False,0.19721055788842232,0.2,True,True,0
fiqa_s_2bin,0.2,conditional-threshold-f915d5f19d579cb629cd2166,high,33724,16326,-0.4423549473285675,0.99410446881264,-0.4421519828305156,-0.44812944531440735,-0.4421519828305156,False,0.19965010081840825,0.19343378659806443,True,True,0
fiqa_l_2bin,0.2,conditional-threshold-24e512d7d8e0b0fd69cab8de,low,33776,15462,-0.37175288796424866,0.9941134918766188,-0.37175288796424866,-0.3658432066440582,-0.3658432066440582,False,0.1908455708195168,0.19997413012546889,True,True,0
fiqa_l_2bin,0.2,conditional-threshold-24e512d7d8e0b0fd69cab8de,high,33288,16299,-0.4686315953731537,0.9940277114190158,-0.4682690566356707,-0.4814777076244354,-0.4682690566356707,False,0.19935111751982695,0.18541014786183202,True,True,0
fiqa_s_5bin,0.2,conditional-threshold-85e59706a62b00687a7e8fe8,q1,13153,5945,-0.38494595885276794,0.9850220924136898,-0.38494595885276794,-0.37986889481544495,-0.37986889481544495,False,0.19242758306089866,0.2,True,True,0
fiqa_s_5bin,0.2,conditional-threshold-85e59706a62b00687a7e8fe8,q2,13448,6331,-0.38045868277549744,0.9853458382180539,-0.38045868277549744,-0.38168856501579285,-0.38045868277549744,False,0.19995538370017846,0.19854683304375295,True,True,0
fiqa_s_5bin,0.2,conditional-threshold-85e59706a62b00687a7e8fe8,q3,13402,6337,-0.3879563808441162,0.9852962799588296,-0.3879563808441162,-0.38455069065093994,-0.38455069065093994,False,0.19541859423966573,0.1999368786492031,True,True,0
fiqa_s_5bin,0.2,conditional-threshold-85e59706a62b00687a7e8fe8,q4,13528,6410,-0.4081067442893982,0.9854312354312355,-0.4081041417963855,-0.41122543811798096,-0.4081041417963855,False,0.19988172678888233,0.19594383775351015,True,True,0
fiqa_s_5bin,0.2,conditional-threshold-85e59706a62b00687a7e8fe8,q5,13533,6738,-0.534391462802887,0.9854365397218379,-0.5325497187755968,-0.5452554821968079,-0.5325497187755968,False,0.19796054090002216,0.18640546156129414,True,True,0
fiqa_l_5bin,0.2,conditional-threshold-9792521666be03021270b858,q1,13621,6223,-0.37659892439842224,0.9855292670573764,-0.37659892439842224,-0.36520275473594666,-0.36520275473594666,False,0.1823654650906688,0.19990358348063636,True,True,0
fiqa_l_5bin,0.2,conditional-threshold-9792521666be03021270b858,q2,13366,6141,-0.3696233928203583,0.9852572607990565,-0.3696233928203583,-0.36869555711746216,-0.36869555711746216,False,0.1982642525811761,0.19996743201432993,True,True,0
fiqa_l_5bin,0.2,conditional-threshold-9792521666be03021270b858,q3,13506,6293,-0.3650479316711426,0.9854078505763899,-0.3650479316711426,-0.3663368225097656,-0.3650479316711426,False,0.19998519176662224,0.19688542825361513,True,True,0
fiqa_l_5bin,0.2,conditional-threshold-9792521666be03021270b858,q4,13445,6406,-0.40777626633644104,0.9853426163429828,-0.40777626633644104,-0.42768263816833496,-0.40777626633644104,False,0.2,0.17920699344364657,True,True,0
fiqa_l_5bin,0.2,conditional-threshold-9792521666be03021270b858,q5,13126,6698,-0.6806599497795105,0.984991745460003,-0.6765667208944661,-0.6816588640213013,-0.6765667208944661,False,0.19503275940880696,0.19349059420722603,True,True,0
global_empirical,0.3,conditional-threshold-16f9773d9a35a39b5f1bdab6,all,98825,0,-0.4788987934589386,1.0,-0.4788987934589386,,-0.4788987934589386,False,0.2999949405514799,,True,,0
global_safe,0.3,conditional-threshold-a7c89b546d78fe387c6d902c,all,67064,31761,-0.4784312844276428,1.0,-0.4784312844276428,-0.4798285663127899,-0.4784312844276428,False,0.29999701777406657,0.29772362331160857,True,True,0
fiqa_s_2bin,0.3,conditional-threshold-c5359a075a8e848e5e34b207,low,33340,15435,-0.44578683376312256,0.9940369707811568,-0.44578683376312256,-0.4418635666370392,-0.4418635666370392,False,0.29388122375524894,0.2999676060900551,True,True,0
fiqa_s_2bin,0.3,conditional-threshold-c5359a075a8e848e5e34b207,high,33724,16326,-0.5209783911705017,0.99410446881264,-0.5207275533757673,-0.5297220349311829,-0.5207275533757673,False,0.29963823982920174,0.2880681122136469,True,True,0
fiqa_l_2bin,0.3,conditional-threshold-9f05d80310f064bb2bfda538,low,33776,15462,-0.43043795228004456,0.9941134918766188,-0.43043795228004456,-0.42365074157714844,-0.42365074157714844,False,0.2867420653718617,0.29996119518820336,True,True,0
fiqa_l_2bin,0.3,conditional-threshold-9f05d80310f064bb2bfda538,high,33288,16299,-0.5506942272186279,0.9940277114190158,-0.550262652070569,-0.5651537179946899,-0.550262652070569,False,0.29920692141312183,0.2798331185962329,True,True,0
fiqa_s_5bin,0.3,conditional-threshold-27f909e77f176fc6f718e198,q1,13153,5945,-0.44329842925071716,0.9850220924136898,-0.44329842925071716,-0.43669891357421875,-0.43669891357421875,False,0.28784307762487643,0.2999158957106812,True,True,0
fiqa_s_5bin,0.3,conditional-threshold-27f909e77f176fc6f718e198,q2,13448,6331,-0.4471479058265686,0.9853458382180539,-0.4471479058265686,-0.4461796283721924,-0.4461796283721924,False,0.29803688280785245,0.29995261412099194,True,True,0
fiqa_s_5bin,0.3,conditional-threshold-27f909e77f176fc6f718e198,q3,13402,6337,-0.45252490043640137,0.9852962799588296,-0.45252490043640137,-0.45117461681365967,-0.45117461681365967,False,0.29771675869273245,0.29998421966230077,True,True,0
fiqa_s_5bin,0.3,conditional-threshold-27f909e77f176fc6f718e198,q4,13528,6410,-0.48163607716560364,0.9854312354312355,-0.48158938729471257,-0.48775362968444824,-0.48158938729471257,False,0.2997486694263749,0.29141965678627146,True,True,0
fiqa_s_5bin,0.3,conditional-threshold-27f909e77f176fc6f718e198,q5,13533,6738,-0.6192787885665894,0.9854365397218379,-0.6172275615347835,-0.6333721280097961,-0.6172275615347835,False,0.2970516515185103,0.2804986642920748,True,True,0
fiqa_l_5bin,0.3,conditional-threshold-7ac018cd73db1688d3164e60,q1,13621,6223,-0.4327520728111267,0.9855292670573764,-0.4327520728111267,-0.42204681038856506,-0.42204681038856506,False,0.27905440129212244,0.2998553752209545,True,True,0
fiqa_l_5bin,0.3,conditional-threshold-7ac018cd73db1688d3164e60,q2,13366,6141,-0.4282039403915405,0.9852572607990565,-0.4282039403915405,-0.4251437783241272,-0.4251437783241272,False,0.2944037109082747,0.29995114802149486,True,True,0
fiqa_l_5bin,0.3,conditional-threshold-7ac018cd73db1688d3164e60,q3,13506,6293,-0.43271225690841675,0.9854078505763899,-0.43271225690841675,-0.4274747967720032,-0.4274747967720032,False,0.29038945653783504,0.2998569839504211,True,True,0
fiqa_l_5bin,0.3,conditional-threshold-7ac018cd73db1688d3164e60,q4,13445,6406,-0.4817005395889282,0.9853426163429828,-0.4816526208617566,-0.501861035823822,-0.4816526208617566,False,0.29988843436221646,0.2727130814861068,True,True,0
fiqa_l_5bin,0.3,conditional-threshold-7ac018cd73db1688d3164e60,q5,13126,6698,-0.7465952038764954,0.984991745460003,-0.7425705315149638,-0.7485721707344055,-0.7425705315149638,False,0.2929300624714308,0.28874290833084504,True,True,0
global_empirical,0.01,conditional-threshold-8c7be65c0da6d111d53bcfbf,all,98825,0,-0.16620007157325745,1.0,-0.16620007157325745,,-0.16620007157325745,False,0.009997470275739944,,True,,1
global_safe,0.01,conditional-threshold-a33fdc87ecd16a409a1b5970,all,69704,29121,-0.16713979840278625,1.0,-0.16713979840278625,-0.16197536885738373,-0.16197536885738373,False,0.008794330311029497,0.009992788709178944,True,True,1
fiqa_s_2bin,0.01,conditional-threshold-af9952c5b8c6e33982bad74d,low,34287,14977,-0.1654440015554428,0.9942007133122626,-0.1654440015554428,-0.16260549426078796,-0.16260549426078796,False,0.00930381777350016,0.009948587834679843,True,True,1
fiqa_s_2bin,0.01,conditional-threshold-af9952c5b8c6e33982bad74d,high,35417,14144,-0.16943493485450745,0.9943847039335149,-0.16942204698381805,-0.1612134724855423,-0.1612134724855423,False,0.008329333370980038,0.009968891402714931,True,True,1
fiqa_l_2bin,0.01,conditional-threshold-a64c9fbdf1e11efef3918870,low,34849,14598,-0.1573016196489334,0.9942937031013723,-0.1573016196489334,-0.14840959012508392,-0.14840959012508392,False,0.007805102011535481,0.009932867516098096,True,True,1
fiqa_l_2bin,0.01,conditional-threshold-a64c9fbdf1e11efef3918870,high,34855,14523,-0.1816575527191162,0.9942946797889032,-0.1815747242819955,-0.17474497854709625,-0.17474497854709625,False,0.008291493329507961,0.009984163051711079,True,True,1
fiqa_s_5bin,0.01,conditional-threshold-cc2267a34a1f6d30563f1c40,q1,13444,5884,-0.17050662636756897,0.9853415420697743,-0.1704572738614889,-0.16928620636463165,-0.16928620636463165,False,0.009669741148467718,0.009857239972807614,True,True,1
fiqa_s_5bin,0.01,conditional-threshold-cc2267a34a1f6d30563f1c40,q2,13855,6072,-0.16528114676475525,0.9857701885450018,-0.16528114676475525,-0.15540772676467896,-0.15540772676467896,False,0.008155900396968603,0.009881422924901186,True,True,1
fiqa_s_5bin,0.01,conditional-threshold-cc2267a34a1f6d30563f1c40,q3,13947,5898,-0.1591941863298416,0.9858627270799463,-0.1591941863298416,-0.16417203843593597,-0.1591941863298416,False,0.0099663009966301,0.009155645981688708,True,True,1
fiqa_s_5bin,0.01,conditional-threshold-cc2267a34a1f6d30563f1c40,q4,14132,5608,-0.1591905653476715,0.9860452135082334,-0.1591905653476715,-0.15289071202278137,-0.15289071202278137,False,0.00806679875459949,0.009985734664764621,True,True,1
fiqa_s_5bin,0.01,conditional-threshold-cc2267a34a1f6d30563f1c40,q5,14326,5659,-0.19769249856472015,0.9862315847445959,-0.1972718363017168,-0.16395975649356842,-0.16395975649356842,False,0.0054446460980036296,0.00989574129704895,True,True,1
fiqa_l_5bin,0.01,conditional-threshold-36dadc84f2125a120f537424,q1,14145,5537,-0.1660638302564621,0.9860578598814919,-0.1660638302564621,-0.14840959012508392,-0.14840959012508392,False,0.006362672322375398,0.009933176810547228,True,True,1
fiqa_l_5bin,0.01,conditional-threshold-36dadc84f2125a120f537424,q2,13778,5954,-0.1517416387796402,0.9856918014022035,-0.1517416387796402,-0.151207834482193,-0.151207834482193,False,0.009870808535346205,0.009909304669129997,True,True,1
fiqa_l_5bin,0.01,conditional-threshold-36dadc84f2125a120f537424,q3,13825,6249,-0.15234212577342987,0.9857397504456328,-0.15234212577342987,-0.15186268091201782,-0.15186268091201782,False,0.009547920433996384,0.00992158745399264,True,True,1
fiqa_l_5bin,0.01,conditional-threshold-36dadc84f2125a120f537424,q4,13856,5940,-0.16643407940864563,0.9857712009106432,-0.16643407940864563,-0.1612134724855423,-0.1612134724855423,False,0.00880484988452656,0.009932659932659932,True,True,1
fiqa_l_5bin,0.01,conditional-threshold-36dadc84f2125a120f537424,q5,14100,5441,-0.3441142737865448,0.986013986013986,-0.34163910629866007,-0.3097763657569885,-0.3097763657569885,False,0.00673758865248227,0.009924646204741776,True,True,1
global_empirical,0.05,conditional-threshold-a0247621dd85386ef0ab3f36,all,98825,0,-0.2576870024204254,1.0,-0.2576870024204254,,-0.2576870024204254,False,0.04999747027573995,,True,,1
global_safe,0.05,conditional-threshold-db6fe492dc6e4284f614417f,all,69704,29121,-0.25832897424697876,1.0,-0.25832897424697876,-0.2558903396129608,-0.2558903396129608,False,0.04828991162630552,0.04999828302599499,True,True,1
fiqa_s_2bin,0.05,conditional-threshold-0b17557bcb7d03463bd5eb39,low,34287,14977,-0.24714303016662598,0.9942007133122626,-0.24714303016662598,-0.24899889528751373,-0.24714303016662598,False,0.04998979204946481,0.048607865393603525,True,True,1
fiqa_s_2bin,0.05,conditional-threshold-0b17557bcb7d03463bd5eb39,high,35417,14144,-0.27326300740242004,0.9943847039335149,-0.2731791483847855,-0.2646715044975281,-0.2646715044975281,False,0.044893695118163594,0.04998585972850679,True,True,1
fiqa_l_2bin,0.05,conditional-threshold-3f8e0f9c5a51997d063fb7c5,low,34849,14598,-0.24054598808288574,0.9942937031013723,-0.24054598808288574,-0.2430492788553238,-0.24054598808288574,False,0.049987087147407384,0.04829428688861488,True,True,1
fiqa_l_2bin,0.05,conditional-threshold-3f8e0f9c5a51997d063fb7c5,high,34855,14523,-0.28579044342041016,0.9942946797889032,-0.28563376694530856,-0.27354374527931213,-0.27354374527931213,False,0.04329364510113327,0.049989671555463744,True,True,1
fiqa_s_5bin,0.05,conditional-threshold-f5514f9fc605bda682bc5643,q1,13444,5884,-0.2521423399448395,0.9853415420697743,-0.2521423399448395,-0.2549675405025482,-0.2521423399448395,False,0.049985123475156205,0.048776342624065265,True,True,1
fiqa_s_5bin,0.05,conditional-threshold-f5514f9fc605bda682bc5643,q2,13855,6072,-0.24427582323551178,0.9857701885450018,-0.24427582323551178,-0.24482598900794983,-0.24427582323551178,False,0.04994586791771923,0.048583662714097496,True,True,1
fiqa_s_5bin,0.05,conditional-threshold-f5514f9fc605bda682bc5643,q3,13947,5898,-0.2444651573896408,0.9858627270799463,-0.2444651573896408,-0.24739845097064972,-0.2444651573896408,False,0.0499749049974905,0.04679552390640895,True,True,1
fiqa_s_5bin,0.05,conditional-threshold-f5514f9fc605bda682bc5643,q4,14132,5608,-0.25395119190216064,0.9860452135082334,-0.25395119190216064,-0.2553299069404602,-0.25395119190216064,False,0.049957543164449475,0.04850213980028531,True,True,1
fiqa_s_5bin,0.05,conditional-threshold-f5514f9fc605bda682bc5643,q5,14326,5659,-0.3323213756084442,0.9862315847445959,-0.331302617500755,-0.3022323250770569,-0.3022323250770569,False,0.037693703755409744,0.049832125817282205,True,True,1
fiqa_l_5bin,0.05,conditional-threshold-b9dc537fbacd126d73314225,q1,14145,5537,-0.245161771774292,0.9860578598814919,-0.245161771774292,-0.24305443465709686,-0.24305443465709686,False,0.0480028278543655,0.04984648726747336,True,True,1
fiqa_l_5bin,0.05,conditional-threshold-b9dc537fbacd126d73314225,q2,13778,5954,-0.24108749628067017,0.9856918014022035,-0.24108749628067017,-0.2438836246728897,-0.24108749628067017,False,0.04993467847292785,0.047027208599261,True,True,1
fiqa_l_5bin,0.05,conditional-threshold-b9dc537fbacd126d73314225,q3,13825,6249,-0.23082175850868225,0.9857397504456328,-0.23082175850868225,-0.23413987457752228,-0.23082175850868225,False,0.049981916817359855,0.04720755320851336,True,True,1
fiqa_l_5bin,0.05,conditional-threshold-b9dc537fbacd126d73314225,q4,13856,5940,-0.25594139099121094,0.9857712009106432,-0.25594139099121094,-0.25530993938446045,-0.25530993938446045,False,0.04943706697459584,0.05,True,True,1
fiqa_l_5bin,0.05,conditional-threshold-b9dc537fbacd126d73314225,q5,14100,5441,-0.5195461511611938,0.986013986013986,-0.5158927640714845,-0.48661553859710693,-0.48661553859710693,False,0.03801418439716312,0.04999081051277339,True,True,1
global_empirical,0.1,conditional-threshold-cf47125892210b9737300ec4,all,98825,0,-0.31927984952926636,1.0,-0.31927984952926636,,-0.31927984952926636,False,0.0999949405514799,,True,,1
global_safe,0.1,conditional-threshold-059f0d9b5bf3efe2f5f9eb05,all,69704,29121,-0.32110777497291565,1.0,-0.32110777497291565,-0.3151502013206482,-0.3151502013206482,False,0.09451394468036267,0.09999656605198998,True,True,1
