case_id,extraction_uid,dataset_id,sample_id,model_uid,compression_family,compression_profile,search_mode,target_fpir,is_mated,threshold_policy,top1_score_drift,agreement_with_origin,threshold_crossing,origin_fallback_used,saliency_target_eligible,heatmap_available,angular_error_rad,retrieval_metrics_available,case_group,case_priority_rank,selection_seed,cases_per_group
gradcam-26e9708b7e6de0df18c6,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:9711_cam2_56,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,0.2516312003135681,False,False,False,True,True,0.7341914852998183,True,rank_flip,3,8972,8
gradcam-bef5128c1b8d678d9748,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:9197_cam1_91,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,0.1291224360466003,False,False,False,True,True,0.7324274386340921,True,rank_flip,4,8972,8
gradcam-58e7edae69e60b13aa72,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:1540_cam1_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,0.1917281150817871,False,False,False,True,True,0.7227064808197426,True,rank_flip,5,8972,8
gradcam-e984a559b2b0a6706351,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_12175,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.2392124831676483,False,False,False,True,True,0.7194033643980629,True,rank_flip,6,8972,8
gradcam-7abcbfad81084e64bd6d,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_12176,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.2337188124656677,False,False,False,True,True,0.7167412283824752,True,rank_flip,7,8972,8
gradcam-bcbb68677f3690f8f0f9,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_2548,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.2782498002052307,False,False,False,True,True,0.7092682429601469,True,rank_flip,8,8972,8
gradcam-4638ef2b47d7b951ef6e,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_28411,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,-0.1791818141937255,True,False,False,True,True,0.1592176749995366,True,stable,1,8972,8
gradcam-c6a352e2cd1a687ba6c8,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:5828_cam2_59,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,-0.0527001619338989,True,False,False,True,True,0.1605421616563948,True,stable,2,8972,8
gradcam-4287cf7e0489add73d6f,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:10524_cam1_50,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,-0.1096628308296203,True,False,False,True,True,0.1613426044267863,True,stable,3,8972,8
gradcam-f63d894d0b0ec3f187fb,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5721_cam1_153,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,-0.1940715312957763,True,False,False,True,True,0.1635739807275515,True,stable,4,8972,8
gradcam-56cba1d8f092788f840f,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:5737_cam2_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,-0.1787753105163574,True,False,False,True,True,0.1636476010493197,True,stable,5,8972,8
gradcam-7b66e17a7f1445bac4f8,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:5742_cam1_91,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,-0.1307617425918579,True,False,False,True,True,0.1644414624101568,True,stable,6,8972,8
gradcam-b3b64ed54a69e3db72ef,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:5641_cam2_22,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,-0.1528646349906921,True,False,False,True,True,0.1657858938639725,True,stable,7,8972,8
gradcam-157305cb269605afdf28,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_22255,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,-0.1407974362373352,True,False,False,True,True,0.1692903406228224,True,stable,8,8972,8
gradcam-1d7a0f3b03339a027f1c,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:4821_cam2_5,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0531066060066223,True,True,False,True,True,0.5768224400843244,True,threshold_crossing,1,8972,8
gradcam-9600fadbf58140e1e8e5,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5244_18,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,0.0805118083953857,True,True,False,True,True,0.5113108696521861,True,threshold_crossing,2,8972,8
gradcam-895a68a2945b360018ab,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5293_13,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,0.069497525691986,True,True,False,True,True,0.4356782903393001,True,threshold_crossing,3,8972,8
gradcam-570136fe8958dc87df6e,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:5464_cam1_7,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.019124150276184,True,True,False,True,True,0.3587596415321408,True,threshold_crossing,4,8972,8
gradcam-ecf481fe43d3ebad196d,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5800_cam1_97,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,-0.0441163778305053,True,True,False,True,True,0.3324360910771141,True,threshold_crossing,5,8972,8
gradcam-8ac586daf0990a187e0f,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:362_cam1_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,-0.0294286608695983,True,True,False,True,True,0.3284955690700678,True,threshold_crossing,6,8972,8
gradcam-0af0b563a15068c29138,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:10549_cam1_78,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,-0.0283213257789611,True,True,False,True,True,0.3256087991302342,True,threshold_crossing,7,8972,8
gradcam-3925920591666cc7b549,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5800_cam1_94,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,-0.0479070544242858,True,True,False,True,True,0.32456140870916,True,threshold_crossing,8,8972,8
gradcam-72788743069e0caab4a1,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:2973_cam3_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,True,frozen_origin,0.2879276871681213,True,False,False,True,True,0.7999492461391516,True,high_error,1,8972,8
gradcam-68cfbeda42805c460bcb,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_12179,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,0.2388167083263397,True,False,False,True,True,0.7530619370228119,True,high_error,2,8972,8
gradcam-40908bdfec7776e131ea,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:2742_cam2_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,True,frozen_origin,0.1565997302532196,True,False,False,True,True,0.7352844353912544,True,high_error,3,8972,8
gradcam-78408e5b5723e44be145,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_3188,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,0.2007167637348175,True,False,False,True,True,0.7348731728736059,True,high_error,4,8972,8
gradcam-0481d4653ca0e200610e,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:2863_cam3_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,0.2727938890457153,True,False,False,True,True,0.7234505675431233,True,high_error,5,8972,8
gradcam-ed624b8636551e6d2fc4,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_3189,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,0.1765166521072387,True,False,False,True,True,0.7154580093585252,True,high_error,6,8972,8
gradcam-8263c698e33c5dfd76f6,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_5348,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,0.201801985502243,True,False,False,True,True,0.6990435387503037,True,high_error,7,8972,8
gradcam-f609207bbef1ce854f2d,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:9257_cam1_26,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,0.1617833375930786,True,False,False,True,True,0.6982353953082411,True,high_error,8,8972,8
gradcam-2d2708d3bb0af2b7c7f7,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_2185,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,0.2199727594852447,False,False,False,True,True,0.7645593840056092,True,rank_flip,1,8972,8
gradcam-81b128d47bd9ec898b81,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:2197_cam2_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,0.1192759275436401,False,False,False,True,True,0.7343178261437276,True,rank_flip,2,8972,8
gradcam-e5f5fdcad4dbe59ebd9e,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:9711_cam2_56,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,True,frozen_origin,0.2516312003135681,False,False,False,True,True,0.7341914852998183,True,rank_flip,3,8972,8
gradcam-a342234aa668b3e1b419,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:9197_cam1_91,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,True,frozen_origin,0.1291224360466003,False,False,False,True,True,0.7324274386340921,True,rank_flip,4,8972,8
gradcam-5ce300193e01a76b9e77,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:1540_cam1_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,True,frozen_origin,0.1917281150817871,False,False,False,True,True,0.7227064808197426,True,rank_flip,5,8972,8
gradcam-a5dfdaa92165193e893a,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_12175,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,0.2392124831676483,False,False,False,True,True,0.7194033643980629,True,rank_flip,6,8972,8
gradcam-e42289b3880d6165e39c,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_12176,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,0.2337188124656677,False,False,False,True,True,0.7167412283824752,True,rank_flip,7,8972,8
gradcam-eb78ba8fb8a3ab4e80b4,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_2548,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,0.2782498002052307,False,False,False,True,True,0.7092682429601469,True,rank_flip,8,8972,8
gradcam-e54523bf4ef4912b501c,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:5828_cam2_59,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,-0.0527001619338989,True,False,False,True,True,0.1605421616563948,True,stable,1,8972,8
gradcam-685bc2a6b3fe9e837faf,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:5726_cam1_44,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,-0.0706611275672912,True,False,False,True,True,0.1644473867741103,True,stable,2,8972,8
gradcam-9a7a6c20235c3884d4df,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5701_cam2_67,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,True,frozen_origin,-0.2007228732109069,True,False,False,True,True,0.1700387907266872,True,stable,3,8972,8
gradcam-d7be94878f9fb5da41e3,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5721_cam1_229,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,True,frozen_origin,-0.1238986849784851,True,False,False,True,True,0.1730655364500189,True,stable,4,8972,8
gradcam-6e90c7bd70cfa7e0aaf4,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:5978_cam3_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,-0.206794261932373,True,False,False,True,True,0.1738304493679222,True,stable,5,8972,8
gradcam-b9e1758d6bd57d5753a3,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:9726_cam2_18,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,-0.0542289018630981,True,False,False,True,True,0.17453580789473,True,stable,6,8972,8
gradcam-82b43b6e6d300a46a21d,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:9462_cam1_20,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,-0.268030047416687,True,False,False,True,True,0.1756637074784435,True,stable,7,8972,8
gradcam-6ed7d4b8d4265483e1c2,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:10487_cam2_46,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,-0.212654173374176,True,False,False,True,True,0.1762468041588636,True,stable,8,8972,8
gradcam-6ddb5e0bb4a3af6dbad9,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:1346_cam1_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,False,frozen_origin,0.0393376350402832,True,True,False,True,True,0.6427357314023083,True,threshold_crossing,1,8972,8
gradcam-9ef23c3d225abd8f2a5f,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5263_12,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,True,frozen_origin,0.0297210812568664,True,True,False,True,True,0.5143213524611613,True,threshold_crossing,2,8972,8
gradcam-47d469fef916dda5892d,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5244_18,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,True,frozen_origin,0.0805118083953857,True,True,False,True,True,0.5113108696521861,True,threshold_crossing,3,8972,8
gradcam-a64a95f32b16c7c8968d,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5255_28,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,True,frozen_origin,0.0549444556236267,True,True,False,True,True,0.4734178805637463,True,threshold_crossing,4,8972,8
gradcam-23cf03327b09c7659ea6,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5293_13,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,True,frozen_origin,0.069497525691986,True,True,False,True,True,0.4356782903393001,True,threshold_crossing,5,8972,8
gradcam-ee3f5ffe69d3dc3a1162,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5800_cam1_64,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,True,frozen_origin,-0.049892246723175,True,True,False,True,True,0.3580330206723807,True,threshold_crossing,6,8972,8
gradcam-5f94758cf644b447075a,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5257_15,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,True,frozen_origin,-0.07989102602005,True,True,False,True,True,0.3478139952875743,True,threshold_crossing,7,8972,8
gradcam-9c2af2a5485ab461385e,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5578_cam2_144,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.05,True,frozen_origin,-0.0088293552398681,True,True,False,True,True,0.3417146083225824,True,threshold_crossing,8,8972,8
gradcam-d54dba06f69ba8ba5ea1,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:2973_cam3_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,0.2879276871681213,True,False,False,True,True,0.7999492461391516,True,high_error,1,8972,8
gradcam-dfb1f5254dd80a31d37e,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_12179,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.2388167083263397,True,False,False,True,True,0.7530619370228119,True,high_error,2,8972,8
gradcam-2731101254a41386a0f5,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:2742_cam2_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,0.1565997302532196,True,False,False,True,True,0.7352844353912544,True,high_error,3,8972,8
gradcam-01e8afbe86715b2bc3dc,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_3188,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.2007167637348175,True,False,False,True,True,0.7348731728736059,True,high_error,4,8972,8
gradcam-26b422ffd4ea0fd3e291,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:2863_cam3_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.2727938890457153,True,False,False,True,True,0.7234505675431233,True,high_error,5,8972,8
gradcam-64fab4f9dd257e0c9ee0,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_3189,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.1765166521072387,True,False,False,True,True,0.7154580093585252,True,high_error,6,8972,8
gradcam-de182e0d8189030947e1,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_5348,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.201801985502243,True,False,False,True,True,0.6990435387503037,True,high_error,7,8972,8
gradcam-c328c20c21b108e68379,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:9257_cam1_26,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.1617833375930786,True,False,False,True,True,0.6982353953082411,True,high_error,8,8972,8
gradcam-94e1271668f09010e9d3,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_2185,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.2199727594852447,False,False,False,True,True,0.7645593840056092,True,rank_flip,1,8972,8
gradcam-2471dbcd3c9f1131b18c,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:2197_cam2_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.1192759275436401,False,False,False,True,True,0.7343178261437276,True,rank_flip,2,8972,8
gradcam-d892061c378d8ff3acb9,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:9711_cam2_56,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,0.2516312003135681,False,False,False,True,True,0.7341914852998183,True,rank_flip,3,8972,8
gradcam-8b5163693bd05906b7c1,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:9197_cam1_91,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,0.1291224360466003,False,False,False,True,True,0.7324274386340921,True,rank_flip,4,8972,8
gradcam-f405627d61eaf2fc5c9f,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:1540_cam1_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,0.1917281150817871,False,False,False,True,True,0.7227064808197426,True,rank_flip,5,8972,8
gradcam-1bbf65d3339a524df6b8,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_12175,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.2392124831676483,False,False,False,True,True,0.7194033643980629,True,rank_flip,6,8972,8
gradcam-716647aeb51b1357682a,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_12176,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.2337188124656677,False,False,False,True,True,0.7167412283824752,True,rank_flip,7,8972,8
gradcam-e560c78b423127a9c334,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:distractors_2548,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.2782498002052307,False,False,False,True,True,0.7092682429601469,True,rank_flip,8,8972,8
gradcam-d0fdfae9e4cb72aea94b,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:5828_cam2_59,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,-0.0527001619338989,True,False,False,True,True,0.1605421616563948,True,stable,1,8972,8
gradcam-8ce1e114625338186f84,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:5726_cam1_44,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,-0.0706611275672912,True,False,False,True,True,0.1644473867741103,True,stable,2,8972,8
gradcam-873e2f87b81e96f7dd7c,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5701_cam2_67,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,-0.2007228732109069,True,False,False,True,True,0.1700387907266872,True,stable,3,8972,8
gradcam-c21a16d55f0c8a8c6186,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5721_cam1_229,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,-0.1238986849784851,True,False,False,True,True,0.1730655364500189,True,stable,4,8972,8
gradcam-ebc5b94f23f2d7f55dda,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:5978_cam3_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,-0.206794261932373,True,False,False,True,True,0.1738304493679222,True,stable,5,8972,8
gradcam-2d6088c17e0876d989f8,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5812_cam2_114,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,-0.0956289768218994,True,False,False,True,True,0.1739501197494557,True,stable,6,8972,8
gradcam-5c14717bcce78f8d2f7f,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5669_cam1_69,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,-0.0929439067840576,True,False,False,True,True,0.174532336958984,True,stable,7,8972,8
gradcam-1851251b0240ed9e39cb,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:9726_cam2_18,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,-0.0542289018630981,True,False,False,True,True,0.17453580789473,True,stable,8,8972,8
gradcam-a73af0ad767bdf8eb95c,population-be3c0699e9b36cffc1ff86ee,survface,survface:registered_probe:5293_20,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,0.1159387230873107,True,True,False,True,True,0.655910986932419,True,threshold_crossing,1,8972,8
gradcam-35cd82af57cf91877626,population-be3c0699e9b36cffc1ff86ee,survface,survface:unknown_unknown_probe:1346_cam1_1,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0393376350402832,True,True,False,True,True,0.6427357314023083,True,threshold_crossing,2,8972,8
