case_id,extraction_uid,dataset_id,sample_id,model_uid,compression_family,compression_profile,search_mode,target_fpir,is_mated,threshold_policy,top1_score_drift,agreement_with_origin,threshold_crossing,origin_fallback_used,saliency_target_eligible,heatmap_available,angular_error_rad,retrieval_metrics_available,case_group,case_priority_rank,selection_seed,cases_per_group,run_id,source_run_dir
gradcam-51a4709bfdb50cd52d29,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.05xjkv_0004,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0553097724915,False,False,False,True,True,0.677728754534,True,rank_flip,3,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-71c79d76a2422f71783c,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.02q1jfd_0002,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0745689719915,False,False,False,True,True,0.674156870237,True,rank_flip,4,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-35de6a25055864cda685,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.01r0fmm_0004,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0735653191805,False,False,False,True,True,0.671628936131,True,rank_flip,5,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-70a7879350912edd3fd4,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.02ndbd_0004,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0139703154564,False,False,False,True,True,0.664994169116,True,rank_flip,6,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-77747a885a4310740ae7,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:asian:m.037jq3_0005,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0277323424816,False,False,False,True,True,0.66348348936,True,rank_flip,7,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-636f4a74fc4aee1d8ab2,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:asian:m.0bby4fv_0001,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.015351831913,False,False,False,True,True,0.655249118519,True,rank_flip,8,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-90888c714f7a0591fbb7,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:african:m.0kvclh4_0002,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,0.0268845558167,True,False,False,True,True,0.325775052794,True,stable,1,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-cacf201bc8ca86d1f019,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:african:m.0gt6qk_0002,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.00300431251526,True,False,False,True,True,0.334171052046,True,stable,2,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-2e0f9332475a4d0aef7b,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:african:m.01vh42g_0004,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,0.0388756990433,True,False,False,True,True,0.346125896478,True,stable,3,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-3546667faf547785d016,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:african:m.0cwhxj_0004,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0649427473545,True,False,False,True,True,0.353535259032,True,stable,4,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-dbb836f636c482be0951,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:indian:m.0j6gqq5_0003,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0021641254425,True,False,False,True,True,0.355933958729,True,stable,5,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-3b84e1745a0e6dcdc507,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:african:m.04yjb__0001,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,0.0201964974403,True,False,False,True,True,0.360715118798,True,stable,6,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-15c7736346e3b7e6ef35,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:african:m.0b744d9_0001,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0169154703617,True,False,False,True,True,0.361458014235,True,stable,7,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-b98d3f6288bff8b2656f,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:african:m.056mbq_0003,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.00213953852653,True,False,False,True,True,0.361803017282,True,stable,8,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-685f18b6079d4424ff0b,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.039rwf_0004,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.100191861391,True,True,False,True,True,0.657012200991,True,threshold_crossing,1,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-db3a12647cf64fc1e179,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.05h3r4_0001,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.070932328701,True,True,False,True,True,0.641104797956,True,threshold_crossing,2,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-e238a896895b44763a21,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:indian:m.03yht5f_0001,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0846431553364,False,True,False,True,True,0.631714323932,True,threshold_crossing,3,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-63f4e9b2b23388e9336b,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.029kz0_0003,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.134221807122,True,True,False,True,True,0.627983809143,True,threshold_crossing,4,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-3d7c3d7eca679e21839b,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.04c1g2_0003,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0977155864239,False,True,False,True,True,0.6181004394,True,threshold_crossing,5,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-5ec19db13d47fbe96db0,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.07x23t_0001,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0294266045094,True,True,False,True,True,0.614379419322,True,threshold_crossing,6,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-fa082e92f593ac583679,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.04q4c8_0002,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0197917521,True,True,False,True,True,0.608168745902,True,threshold_crossing,7,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-5272c5260bfb8e3ec446,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:indian:m.025trc3_0002,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.104636490345,False,True,False,True,True,0.607578154321,True,threshold_crossing,8,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-5a90c365541314a55561,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.030w0v_0002,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,0.0258760452271,True,False,False,True,True,0.707031930935,True,high_error,1,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-158305c3d52060930ae2,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.051qsh_0004,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,-0.00391125679016,True,False,False,True,True,0.683889815776,True,high_error,2,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-83a8c421cee6d73a0078,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.06b4j5_0003,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,-0.0233961343765,True,False,False,True,True,0.676733865034,True,high_error,3,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-8427419b1cd510b279a6,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.033b99_0003,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,-0.00150632858276,True,False,False,True,True,0.673849403425,True,high_error,4,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-7a94b3604f4cad936e58,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.05h4rbm_0001,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,-0.0247212052345,True,False,False,True,True,0.672867348714,True,high_error,5,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-c29ac65b0a4fac655022,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.026jfvc_0004,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,-0.0206003189087,True,False,False,True,True,0.664755070366,True,high_error,6,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-de9d0528f7fa16063398,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.06nzp7_0003,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,-0.0430623292923,True,False,False,True,True,0.657476615345,True,high_error,7,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-9e4b6cf7a290b28612bb,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.03gs5dw_0003,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,-0.0123772025108,True,False,False,True,True,0.653015275265,True,high_error,8,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-4cdb58ec2d36b871ac6e,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:asian:m.044yxb_0001,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0192949473858,False,False,False,True,True,0.681789534757,True,rank_flip,1,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-e791569da0ae6b4f4ae1,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.02ndbd_0004,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0139703154564,False,False,False,True,True,0.664994169116,True,rank_flip,2,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-275ccab9c100e6cc2eb5,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:asian:m.037jq3_0005,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0277323424816,False,False,False,True,True,0.66348348936,True,rank_flip,3,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-4013c7878210cd59f4de,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:asian:m.0bby4fv_0001,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.015351831913,False,False,False,True,True,0.655249118519,True,rank_flip,4,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-be897698b267322fde30,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.08t1xp_0002,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0360621213913,False,False,False,True,True,0.654131894095,True,rank_flip,5,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-9319a4b552fe4ebcc7df,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:asian:m.03cb6h9_0003,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.00123429298401,False,False,False,True,True,0.643731920934,True,rank_flip,6,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-e65a9ad6393e312746e6,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.0263v24_0001,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0587796568871,False,False,False,True,True,0.643003737353,True,rank_flip,7,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-cc8efc5fde9b1f42aa84,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.0lylw_0003,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,9.42051410675e-05,False,False,False,True,True,0.632730027449,True,rank_flip,8,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-1e4a1994ed487a554da2,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:african:m.0kvclh4_0002,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,0.0268845558167,True,False,False,True,True,0.325775052794,True,stable,1,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-15954ce57fc9f7c77139,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:african:m.0gt6qk_0002,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.00300431251526,True,False,False,True,True,0.334171052046,True,stable,2,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-9d28659d20c58c3895f4,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:african:m.01vh42g_0004,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,0.0388756990433,True,False,False,True,True,0.346125896478,True,stable,3,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-b825ae39ec8047ff2425,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:indian:m.0j6gqq5_0003,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0021641254425,True,False,False,True,True,0.355933958729,True,stable,4,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-80878d4d19b472813cbf,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:african:m.04yjb__0001,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,True,frozen_origin,0.0201964974403,True,False,False,True,True,0.360715118798,True,stable,5,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-543973569952a41e8701,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:african:m.0b744d9_0001,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0169154703617,True,False,False,True,True,0.361458014235,True,stable,6,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-a5cf4cd386b0f1bc21a0,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:african:m.056mbq_0003,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.00213953852653,True,False,False,True,True,0.361803017282,True,stable,7,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-db8cacaf4707fd6bead7,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:african:m.096p08_0002,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0229064226151,True,False,False,True,True,0.372603822421,True,stable,8,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-9bfd96b6ae35534ec942,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.05n8ln_0003,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0582292973995,False,True,False,True,True,0.679991447546,True,threshold_crossing,1,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-6e510f057fca35fbfc8a,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.05xjkv_0004,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0553097724915,False,True,False,True,True,0.677728754534,True,threshold_crossing,2,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-033e94b26eb4b6114247,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.026f9wk_0001,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0192990601063,True,True,False,True,True,0.674416328466,True,threshold_crossing,3,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-ca3ef4940989798e26fe,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.02q1jfd_0002,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0745689719915,False,True,False,True,True,0.674156870237,True,threshold_crossing,4,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-c0a8892948c84f44e5d1,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.01r0fmm_0004,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0735653191805,False,True,False,True,True,0.671628936131,True,threshold_crossing,5,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
gradcam-73862951ab1ce4d582d1,population-31f9968aa2a50a401340ac36,rfw_custom,rfw:caucasian:m.031jqk_0001,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,0.1,False,frozen_origin,0.0445741117001,True,True,False,True,True,0.664002241732,True,threshold_crossing,6,42,8,20260810-R001-5304b105,C:\ronbun\runs\rfw_custom_20260810\20260810-R001-5304b105_step4_rfw_custom_magface-6931178ad2025e1b3799
