dataset,model_uid,source_run_id,evaluation_mode,group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=African,low_saliency_occlusion_score_drop,2500,1603,0.0600062855005,0.0524279773235,0.9428,0.0579988527069,0.0620685005428,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=African,random_occlusion_score_drop,2500,1603,0.061871875608,0.0527119636536,0.9792,0.0601217203426,0.0637436900586,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=African,faithfulness_gain_over_low_saliency,2500,1603,0.023321866256,0.0179804563522,0.5944,0.0202096449048,0.0267312886368,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=African,faithfulness_gain_over_random,2500,1603,0.0214562761486,0.0158149898052,0.6104,0.0185871246289,0.0244913079034,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Asian,high_saliency_occlusion_score_drop,2496,1503,0.0873971351613,0.0742793083191,0.963141025641,0.0845677108466,0.0900582875793,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Asian,low_saliency_occlusion_score_drop,2496,1503,0.0619142983491,0.0521385669708,0.945512820513,0.0598335983296,0.0638213216152,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Asian,random_occlusion_score_drop,2496,1503,0.0668329991854,0.0565257370472,0.981971153846,0.0648286813408,0.0689999094812,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Asian,faithfulness_gain_over_low_saliency,2496,1503,0.0254828368123,0.0203519463539,0.612580128205,0.0223437337921,0.0288320956561,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Asian,faithfulness_gain_over_random,2496,1503,0.02056413597,0.0155265033245,0.601362179487,0.0177190384617,0.0233797959614,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Caucasian,high_saliency_occlusion_score_drop,2499,1590,0.0754635486187,0.0631104111671,0.96718687475,0.0732576565786,0.0777376256157,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Caucasian,low_saliency_occlusion_score_drop,2499,1590,0.0601814410695,0.0533859729767,0.957583033213,0.0583600417691,0.0619961638769,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Caucasian,random_occlusion_score_drop,2499,1590,0.0631795661921,0.0566518306732,0.985994397759,0.0615555792157,0.064825330926,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Caucasian,faithfulness_gain_over_low_saliency,2499,1590,0.0152821075492,0.00954532623291,0.562224889956,0.0124597177498,0.0180459206988,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Caucasian,faithfulness_gain_over_random,2499,1590,0.0122839824266,0.00604766607285,0.545018007203,0.00976061502331,0.0147657958744,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Indian,high_saliency_occlusion_score_drop,2499,1617,0.0757665795927,0.0632189512253,0.968387354942,0.0735229838555,0.0781291491053,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Indian,low_saliency_occlusion_score_drop,2499,1617,0.0516796233345,0.0457779169083,0.940776310524,0.0500722152301,0.0533034882502,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Indian,random_occlusion_score_drop,2499,1617,0.0533090765868,0.0464637875557,0.967987194878,0.0517976168638,0.0549551318056,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Indian,faithfulness_gain_over_low_saliency,2499,1617,0.0240869562582,0.0175777673721,0.612645058023,0.0212498741842,0.0269303014727,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260829-R001-f57bd24c,derived_stratified,rfw_group=Indian,faithfulness_gain_over_random,2499,1617,0.022457503006,0.0153846144676,0.629451780712,0.019807324662,0.025152451281,0.95,identity_cluster,1000
